length:10 word:1010101001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 1, 1: 1}, 4: {0: 5, 1: 2}, 5: {0: 3, 1: 0}}
length:10 word:0100100110 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 1, 1: 5}, 4: {0: 1, 1: 2}, 5: {0: 0, 1: 1}}
length:10 word:0100101010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 1, 1: 5}, 4: {0: 3, 1: 2}, 5: {0: 0, 1: 1}}
length:11 word:11000110011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 2, 1: 0}, 4: {0: 1, 1: 5}, 5: {0: 4, 1: 4}}
length:10 word:1011001011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 2, 1: 0}, 4: {0: 5, 1: 1}, 5: {0: 1, 1: 5}}
length:10 word:1001100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 2, 1: 0}, 4: {0: 5, 1: 4}, 5: {0: 1, 1: 5}}
length:10 word:0110110110 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 2, 1: 5}, 4: {0: 1, 1: 2}, 5: {0: 0, 1: 4}}
length:10 word:1001010011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 3, 1: 0}, 4: {0: 5, 1: 1}, 5: {0: 1, 1: 5}}
length:12 word:010010010010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 3, 1: 1}, 4: {0: 1, 1: 5}, 5: {0: 0, 1: 2}}
length:11 word:10010010010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 3, 1: 1}, 4: {0: 1, 1: 5}, 5: {0: 0, 1: 3}}
length:12 word:100100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 3, 1: 1}, 4: {0: 5, 1: 2}, 5: {0: 1, 1: 0}}
length:11 word:01001001001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 3, 1: 1}, 4: {0: 5, 1: 2}, 5: {0: 2, 1: 0}}
length:10 word:1010001101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 3, 1: 1}, 4: {0: 5, 1: 3}, 5: {0: 1, 1: 0}}
length:10 word:0101010110 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 3, 1: 2}, 4: {0: 1, 1: 5}, 5: {0: 0, 1: 1}}
length:10 word:1100111011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 3, 1: 2}, 4: {0: 1, 1: 5}, 5: {0: 2, 1: 0}}
length:12 word:100101100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 3, 1: 2}, 4: {0: 5, 1: 1}, 5: {0: 1, 1: 0}}
length:11 word:01001001101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 3, 1: 2}, 4: {0: 5, 1: 1}, 5: {0: 2, 1: 0}}
length:10 word:0100101010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 3, 1: 5}, 4: {0: 1, 1: 1}, 5: {0: 0, 1: 2}}
length:10 word:1110010111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 3, 1: 5}, 4: {0: 1, 1: 1}, 5: {0: 4, 1: 0}}
length:11 word:01001001010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 3, 1: 5}, 4: {0: 1, 1: 2}, 5: {0: 0, 1: 1}}
length:10 word:1001001010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 3, 1: 5}, 4: {0: 1, 1: 2}, 5: {0: 0, 1: 4}}
length:10 word:1000100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 4, 1: 0}, 4: {0: 1, 1: 5}, 5: {0: 4, 1: 4}}
length:13 word:1100110011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 4, 1: 0}, 4: {0: 1, 1: 5}, 5: {0: 5, 1: 1}}
length:11 word:11011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 4, 1: 0}, 4: {0: 5, 1: 1}, 5: {0: 1, 1: 5}}
length:11 word:10001100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 4, 1: 0}, 4: {0: 5, 1: 4}, 5: {0: 1, 1: 5}}
length:13 word:1100110011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 4, 1: 0}, 4: {0: 5, 1: 5}, 5: {0: 1, 1: 1}}
length:10 word:0110110110 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 1}, 5: {0: 0, 1: 2}}
length:10 word:0110110110 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 1}, 5: {0: 0, 1: 3}}
length:11 word:11001100111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 1}, 5: {0: 1, 1: 0}}
length:12 word:111001110111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 1}, 5: {0: 4, 1: 0}}
length:10 word:0011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 0}, 4: {0: 1, 1: 1}, 5: {0: 4, 1: 5}}
length:10 word:0011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 0}, 4: {0: 1, 1: 5}, 5: {0: 4, 1: 1}}
length:11 word:11000110011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 0}, 4: {0: 1, 1: 5}, 5: {0: 4, 1: 4}}
length:11 word:10010110011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 0}, 4: {0: 1, 1: 5}, 5: {0: 5, 1: 1}}
length:10 word:1010011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 0}, 4: {0: 5, 1: 1}, 5: {0: 1, 1: 5}}
length:10 word:0010111011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 0}, 4: {0: 5, 1: 1}, 5: {0: 4, 1: 5}}
length:11 word:10101100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 0}, 4: {0: 5, 1: 5}, 5: {0: 1, 1: 1}}
length:10 word:1110100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 1}, 4: {0: 1, 1: 1}, 5: {0: 0, 1: 2}}
length:10 word:0100100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 0, 1: 0}}
length:10 word:0100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 0, 1: 0}}
length:11 word:00100100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 0, 1: 1}}
length:10 word:0100100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 0, 1: 2}}
length:10 word:0100100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 0, 1: 3}}
length:10 word:0100100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 0, 1: 4}}
length:10 word:0100100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 0, 1: 5}}
length:10 word:0101101101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 1, 1: 0}}
length:10 word:0100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 2, 1: 0}}
length:11 word:10101101101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 3, 1: 0}}
length:10 word:0101101101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 4, 1: 0}}
length:10 word:0100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 5, 1: 0}}
length:10 word:1010101101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 1}, 4: {0: 3, 1: 2}, 5: {0: 1, 1: 0}}
length:12 word:010000100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 1, 1: 1}, 5: {0: 0, 1: 1}}
length:13 word:0010000100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 1, 1: 1}, 5: {0: 0, 1: 2}}
length:11 word:01010100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 1, 1: 1}, 5: {0: 1, 1: 0}}
length:12 word:101001010101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 1, 1: 1}, 5: {0: 3, 1: 0}}
length:10 word:1001100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 3}, 4: {0: 1, 1: 1}, 5: {0: 0, 1: 1}}
length:10 word:1100101100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 3}, 4: {0: 1, 1: 1}, 5: {0: 0, 1: 2}}
length:10 word:1110100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 4}, 4: {0: 1, 1: 1}, 5: {0: 0, 1: 2}}
length:10 word:1100100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 4}, 4: {0: 1, 1: 2}, 5: {0: 0, 1: 1}}
length:11 word:00100101100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 5}, 4: {0: 1, 1: 1}, 5: {0: 0, 1: 2}}
length:10 word:0010001100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 3}, 3: {0: 5, 1: 5}, 4: {0: 1, 1: 2}, 5: {0: 0, 1: 1}}
length:10 word:0100100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 0}, 4: {0: 1, 1: 2}, 5: {0: 3, 1: 1}}
length:10 word:0100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 0}, 4: {0: 1, 1: 2}, 5: {0: 3, 1: 1}}
length:12 word:010000100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 1}, 4: {0: 1, 1: 1}, 5: {0: 3, 1: 2}}
length:10 word:1001100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 1}, 4: {0: 1, 1: 1}, 5: {0: 3, 1: 5}}
length:10 word:0100100110 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 1, 1: 3}}
length:11 word:00100100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 3, 1: 1}}
length:10 word:0010001100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 3, 1: 3}}
length:10 word:1100100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 3, 1: 4}}
length:11 word:01001001010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 5, 1: 3}}
length:10 word:0101010110 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 1}, 4: {0: 1, 1: 3}, 5: {0: 5, 1: 2}}
length:10 word:0100101010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 1}, 4: {0: 5, 1: 2}, 5: {0: 1, 1: 3}}
length:10 word:1110100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 2}, 4: {0: 1, 1: 1}, 5: {0: 3, 1: 1}}
length:13 word:0010000100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 2}, 4: {0: 1, 1: 1}, 5: {0: 3, 1: 2}}
length:11 word:00100101100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 2}, 4: {0: 1, 1: 1}, 5: {0: 3, 1: 3}}
length:10 word:1110100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 2}, 4: {0: 1, 1: 1}, 5: {0: 3, 1: 4}}
length:10 word:1100101100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 2}, 4: {0: 1, 1: 1}, 5: {0: 3, 1: 5}}
length:10 word:0110110110 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 2}, 4: {0: 1, 1: 1}, 5: {0: 4, 1: 3}}
length:10 word:0100101010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 2}, 4: {0: 1, 1: 1}, 5: {0: 5, 1: 3}}
length:10 word:0100100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 2}, 4: {0: 1, 1: 2}, 5: {0: 3, 1: 1}}
length:12 word:010010010010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 2}, 4: {0: 1, 1: 3}, 5: {0: 5, 1: 1}}
length:12 word:010010111010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 2}, 4: {0: 5, 1: 3}, 5: {0: 1, 1: 1}}
length:10 word:0100100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 3}, 4: {0: 1, 1: 2}, 5: {0: 3, 1: 1}}
length:10 word:0110110110 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 4}, 4: {0: 1, 1: 2}, 5: {0: 2, 1: 3}}
length:10 word:0100100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 4}, 4: {0: 1, 1: 2}, 5: {0: 3, 1: 1}}
length:10 word:1001001010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 4}, 4: {0: 1, 1: 2}, 5: {0: 5, 1: 3}}
length:10 word:0110110110 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 5}, 4: {0: 1, 1: 1}, 5: {0: 4, 1: 3}}
length:10 word:0100100100 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 5}, 4: {0: 1, 1: 2}, 5: {0: 3, 1: 1}}
length:11 word:10010010010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 5}, 4: {0: 1, 1: 3}, 5: {0: 5, 1: 1}}
length:12 word:100010010110 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 0, 1: 5}, 4: {0: 5, 1: 3}, 5: {0: 1, 1: 1}}
length:11 word:01010100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 0}, 4: {0: 1, 1: 1}, 5: {0: 3, 1: 2}}
length:11 word:11001100111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 0}, 4: {0: 1, 1: 1}, 5: {0: 4, 1: 3}}
length:10 word:0101101101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 0}, 4: {0: 1, 1: 2}, 5: {0: 3, 1: 1}}
length:12 word:100101100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 0}, 4: {0: 3, 1: 1}, 5: {0: 5, 1: 2}}
length:12 word:100100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 0}, 4: {0: 3, 1: 2}, 5: {0: 5, 1: 1}}
length:10 word:1010001101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 0}, 4: {0: 3, 1: 5}, 5: {0: 5, 1: 1}}
length:10 word:1010101101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 0}, 4: {0: 5, 1: 2}, 5: {0: 3, 1: 1}}
length:10 word:0101010110 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 1}, 4: {0: 3, 1: 2}, 5: {0: 0, 1: 3}}
length:12 word:100010010011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 1}, 4: {0: 3, 1: 3}, 5: {0: 1, 1: 0}}
length:11 word:10101100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 1}, 4: {0: 3, 1: 3}, 5: {0: 3, 1: 0}}
length:13 word:1100110011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 1}, 4: {0: 3, 1: 3}, 5: {0: 4, 1: 0}}
length:12 word:010010111010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 2}, 4: {0: 3, 1: 3}, 5: {0: 0, 1: 1}}
length:12 word:100010010110 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 2}, 4: {0: 3, 1: 3}, 5: {0: 0, 1: 4}}
length:10 word:1001010010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 0, 1: 0}}
length:10 word:1001010011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 0, 1: 0}}
length:10 word:1001010010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 0, 1: 1}}
length:11 word:01001010010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 0, 1: 2}}
length:10 word:1001010010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 0, 1: 3}}
length:10 word:1001010010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 0, 1: 4}}
length:10 word:1001010010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 0, 1: 5}}
length:10 word:1010011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 1, 1: 0}}
length:10 word:1011001011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 2, 1: 0}}
length:10 word:1010011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 3, 1: 0}}
length:11 word:11011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 4, 1: 0}}
length:10 word:1001010011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 5, 1: 0}}
length:12 word:010110010010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 2}, 5: {0: 0, 1: 1}}
length:11 word:10110010010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 2}, 5: {0: 0, 1: 4}}
length:10 word:0100100010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 4}, 5: {0: 0, 1: 2}}
length:10 word:1001100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 4}, 5: {0: 1, 1: 0}}
length:10 word:1001100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 4}, 5: {0: 2, 1: 0}}
length:11 word:10001100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 1, 1: 3}, 4: {0: 3, 1: 4}, 5: {0: 4, 1: 0}}
length:10 word:0100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 2, 1: 0}, 4: {0: 1, 1: 2}, 5: {0: 3, 1: 1}}
length:10 word:1100111011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 2, 1: 0}, 4: {0: 1, 1: 3}, 5: {0: 5, 1: 2}}
length:11 word:01001001101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 2, 1: 0}, 4: {0: 3, 1: 1}, 5: {0: 5, 1: 2}}
length:11 word:01001001001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 2, 1: 0}, 4: {0: 3, 1: 2}, 5: {0: 5, 1: 1}}
length:10 word:0100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 3, 1: 0}, 4: {0: 1, 1: 2}, 5: {0: 3, 1: 1}}
length:10 word:1010010010 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 4}, 2: {0: 4, 1: 5}, 3: {0: 3, 1: 1}, 4: {0: 1, 1: 2}, 5: {0: 0, 1: 1}}
